,0,1
sqrt,topic_6,0.00741223
invitation,topic_0,0.0
tilemill,topic_0,0.0
dynamic-data-display,topic_220,0.007466374
typed-racket,topic_25,0.0026445233
validating,topic_0,0.0
balloon,topic_0,0.0
mercurial-subrepos,topic_0,0.0
powermanager,topic_0,0.0
balanced-payments,topic_0,0.0
android-wake-lock,topic_122,0.0012980409
windowsformshost,topic_414,0.0013497035
azure-template,topic_235,0.003630598
android-launcher,topic_162,0.014668665
groupbox,topic_475,0.0032346635
asdf,topic_336,0.0018036275
jpa-2.1,topic_238,0.01442405
nstextattachment,topic_0,0.0
jquery-ui-selectmenu,topic_0,0.0
undefined-index,topic_120,0.0060983077
powerview,topic_0,0.0
voxel,topic_305,0.010800531
requestanimationframe,topic_494,0.011806229
aws-mobilehub,topic_0,0.0
angular-material-5,topic_0,0.0
lazyload,topic_0,0.0
jigsaw,topic_314,0.005463124
code-splitting,topic_123,0.0011469057
android-instant-apps,topic_491,0.009451361
toastr,topic_160,0.00014401463
dfs,topic_0,0.0
open-closed-principle,topic_0,0.0
ts-loader,topic_0,0.0
code-editor,topic_0,0.0
generic-method,topic_0,0.0
icomparable,topic_159,0.002360263
html.actionlink,topic_294,0.006759802
react-native-camera,topic_320,0.0018299464
miglayout,topic_116,0.0036294607
python-click,topic_108,0.006725314
sendgrid-api-v3,topic_0,0.0
jboss-tools,topic_141,0.0066021127
adsi,topic_0,0.0
wcf-configuration,topic_428,0.00094425277
cassini,topic_0,0.0
sta,topic_0,0.0
manytomanyfield,topic_271,0.0019344678
lossless-compression,topic_0,0.0
ostringstream,topic_0,0.0
delimited-text,topic_0,0.0
rich-internet-application,topic_0,0.0
satchmo,topic_359,9.2001574e-05
dokuwiki,topic_0,0.0
numerical,topic_297,0.005336367
asp.net-1.1,topic_0,0.0
hci,topic_0,0.0
stringtemplate,topic_7,0.0075738993
dlsym,topic_0,0.0
interprocess,topic_32,0.0047100196
syntax-checking,topic_0,0.0
placement-new,topic_497,0.00041978055
system-administration,topic_0,0.0
nested-table,topic_0,0.0
summarize,topic_320,0.0024062279
google-index,topic_0,0.0
convergence,topic_0,0.0
wkwebviewconfiguration,topic_0,0.0
mongo-shell,topic_308,0.008385593
routed-events,topic_76,0.0011103132
mvc-editor-templates,topic_488,0.0043239314
fuelux,topic_247,0.004499311
probability-theory,topic_0,0.0
java-melody,topic_0,0.0
casablanca,topic_450,0.00020043117
ews-managed-api,topic_64,0.008838351
reference-counting,topic_228,0.0058750706
cocos2d-x-2.x,topic_0,0.0
github-flavored-markdown,topic_346,0.008382251
game-center-leaderboard,topic_0,0.0
rets,topic_0,0.0
pdfptable,topic_0,0.0
asyncfileupload,topic_307,0.0007579161
pugixml,topic_110,0.0039702235
volusion,topic_0,0.0
oracle-coherence,topic_186,0.02148116
tt-news,topic_106,0.003174447
react-state-management,topic_123,0.0006243772
nspopover,topic_378,0.005997837
conditional-operator,topic_283,0.021753237
dde,topic_211,0.0030559762
class-members,topic_0,0.0
multi-project,topic_133,0.0037320708
typeinfo,topic_0,0.0
cocoaasyncsocket,topic_0,0.0
gcdasyncsocket,topic_378,0.0064566876
html-content-extraction,topic_263,0.0050758882
azure-configuration,topic_0,0.0
moqui,topic_0,0.0
s3cmd,topic_108,0.007554026
scalable,topic_0,0.0
whm,topic_351,0.008473009
rethinkdb-python,topic_15,0.0025555338
to-char,topic_0,0.0
jqgrid-php,topic_149,0.0044291453
mysql-error-1045,topic_297,0.0016857128
libx264,topic_451,0.0056693763
arr,topic_67,0.007211732
cannot-find-symbol,topic_0,0.0
burp,topic_0,0.0
win32-process,topic_0,0.0
facets,topic_0,0.0
datagridcolumn,topic_0,0.0
android-assets,topic_487,0.0073058717
jqxwidgets,topic_0,0.0
root-framework,topic_472,0.005223984
net.tcp,topic_223,0.0058923545
decrement,topic_299,0.004697527
pearson,topic_0,0.0
tapply,topic_134,0.0035035165
numberpicker,topic_234,0.0107799815
divider,topic_490,0.0054180846
data-distribution-service,topic_0,0.0
apportable,topic_0,0.0
function-parameter,topic_0,0.0
steganography,topic_110,0.010945685
cognos-10,topic_399,0.004429751
grails-2.4,topic_0,0.0
local-files,topic_0,0.0
redis-py,topic_382,0.00087771047
spring-mvc-test,topic_0,0.0
cydia-substrate,topic_0,0.0
ninject.web.mvc,topic_282,0.004004761
jmenu,topic_336,0.005313389
dbms-output,topic_0,0.0
native-ads,topic_0,0.0
sharepoint-clientobject,topic_191,0.003539518
soundex,topic_0,0.0
contextual-action-bar,topic_491,0.0047144024
xml-layout,topic_442,0.00013426274
live555,topic_0,0.0
default-method,topic_21,0.002103257
powerpoint-2013,topic_1,0.0026757917
office-automation,topic_11,0.0044982214
sourceforge,topic_0,0.0
stacked,topic_0,0.0
google-apps-marketplace,topic_87,0.0081193
prawn,topic_272,0.0064685848
orchardcms-1.6,topic_215,0.0070522497
executescalar,topic_307,0.0003582876
iron,topic_0,0.0
ember-model,topic_314,0.0026901746
coldfusion-8,topic_459,0.008808622
android-holo-everywhere,topic_28,0.0015232834
droppable,topic_443,0.019146403
worklight-security,topic_421,0.0031923822
pull-to-refresh,topic_152,0.012620034
dragonfly-gem,topic_0,0.0
content-assist,topic_310,0.009769865
prng,topic_398,0.005588066
oncheckedchanged,topic_0,0.0
mongoskin,topic_77,0.0067454935
mongohq,topic_454,0.0051903357
svnignore,topic_0,0.0
typesafe,topic_476,0.0014273532
pdf-conversion,topic_0,0.0
nszombie,topic_0,0.0
dynamic-queries,topic_0,0.0
multiple-users,topic_0,0.0
agi,topic_452,0.0050367657
office-2010,topic_48,0.001141511
accesscontrolexception,topic_151,0.0005938982
iasyncresult,topic_0,0.0
accounts,topic_206,0.0040880316
childwindow,topic_0,0.0
visual-studio-sdk,topic_479,0.017758563
overlays,topic_0,0.0
mpns,topic_246,0.0056638373
pacemaker,topic_0,0.0
onselect,topic_0,0.0
string-aggregation,topic_70,0.0030181368
onkeydown,topic_160,0.00023609832
ghostdriver,topic_446,0.003778725
spy++,topic_0,0.0
expression-evaluation,topic_0,0.0
buildbot,topic_396,0.0014916881
mysql-error-1062,topic_0,0.0
page-layout,topic_0,0.0
multibyte,topic_198,0.0037388443
pretty-urls,topic_304,0.003714565
intptr,topic_251,0.0035647987
die,topic_57,0.0009108119
forum,topic_412,0.012190411
wake-on-lan,topic_0,0.0
mysql-management,topic_33,0.0065052914
jvm-languages,topic_0,0.0
crf,topic_0,0.0
google-eclipse-plugin,topic_168,0.0025012044
html4,topic_0,0.0
log4perl,topic_350,0.0013911023
custom-url,topic_0,0.0
orchestration,topic_0,0.0
fuseesb,topic_218,0.005568512
handlebarshelper,topic_0,0.0
pingfederate,topic_234,0.008109712
do.call,topic_134,0.0019536337
cfstring,topic_0,0.0
sieve-of-eratosthenes,topic_96,0.0044743684
angularjs-bootstrap,topic_0,0.0
call-graph,topic_0,0.0
threadpoolexecutor,topic_405,0.014171987
video-thumbnails,topic_0,0.0
mplayer,topic_0,0.0
porter-duff,topic_0,0.0
struts2-jquery,topic_163,0.0011912509
websharper,topic_307,0.00039687243
php-include,topic_231,0.004607872
locked,topic_0,0.0
calabash-ios,topic_277,0.0024551577
pfobject,topic_468,0.0029662354
anychart,topic_0,0.0
hottowel,topic_361,0.005076142
adblock,topic_86,0.008570773
inequality,topic_0,0.0
android-beam,topic_498,0.0023954008
temporary-objects,topic_67,0.005275012
nfc-p2p,topic_243,0.0045184363
windows-xp-sp3,topic_0,0.0
onfling,topic_0,0.0
ipod,topic_409,0.008917778
array-merge,topic_485,0.006570605
xbee,topic_472,0.011881095
signal-strength,topic_0,0.0
tr1,topic_424,0.0022636324
fluent-migrator,topic_232,0.0036413863
defined,topic_0,0.0
android-twitter,topic_0,0.0
unicode-string,topic_44,0.007916018
unsigned-integer,topic_104,0.007248759
youtrack,topic_0,0.0
rufus-scheduler,topic_0,0.0
git-flow,topic_93,0.017278662
validationerror,topic_0,0.0
ivr,topic_159,0.0031752416
access-log,topic_0,0.0
hiredis,topic_0,0.0
unsatisfiedlinkerror,topic_472,0.010078128
openvz,topic_0,0.0
kendo-combobox,topic_218,0.0027763236
multisampling,topic_0,0.0
getparameter,topic_0,0.0
appium-desktop,topic_0,0.0
ngmodel,topic_438,0.005613388
optgroup,topic_186,0.018709399
favorites,topic_0,0.0
accumulate,topic_0,0.0
producer,topic_0,0.0
wixcode,topic_0,0.0
drupal-forms,topic_99,0.0036570048
streambuf,topic_0,0.0
ckeditor5,topic_365,0.0047235265
swift4.1,topic_174,0.00352353
symfony-3.3,topic_375,0.010046204
router-outlet,topic_31,0.006252946
data-extraction,topic_368,0.008776198
ejabberd-module,topic_69,6.3171006e-05
proxypass,topic_180,0.008428141
android-developer-api,topic_136,0.0041077207
aws-java-sdk,topic_448,0.011665416
collapsable,topic_0,0.0
tomee-7,topic_0,0.0
oracle-ebs,topic_0,0.0
elastic4s,topic_211,0.0017462721
pause,topic_186,0.031788655
navigationcontroller,topic_108,0.013992478
sqoop2,topic_278,0.0040585017
behaviorsubject,topic_119,0.009748276
graphframes,topic_0,0.0
datastax-enterprise-graph,topic_399,0.0024958185
uint8t,topic_0,0.0
affix,topic_318,0.004463034
nativescript-plugin,topic_463,0.0039287284
okta-api,topic_189,0.0042321314
javascript-namespaces,topic_50,0.0046391413
cumsum,topic_308,0.0092986375
incoming-call,topic_0,0.0
swift2.3,topic_158,0.0028031059
wkhtmltoimage,topic_0,0.0
flink-sql,topic_217,0.00063528004
huawei,topic_259,0.0023164768
azure-runbook,topic_0,0.0
sortedlist,topic_232,0.0065293824
predicates,topic_0,0.0
subscriber,topic_0,0.0
angular-service-worker,topic_359,0.00017427941
force-download,topic_0,0.0
jsonresponse,topic_0,0.0
stack-memory,topic_0,0.0
pubmed,topic_0,0.0
always-on-top,topic_0,0.0
exact-match,topic_0,0.0
navmesh,topic_0,0.0
r-dbi,topic_0,0.0
bootstrap-daterangepicker,topic_0,0.0
gs-conditional-formatting,topic_174,0.0066185216
web-notifications,topic_0,0.0
webmin,topic_0,0.0
deeplearning4j,topic_341,0.0057055415
youtube-analytics-api,topic_499,0.0053194817
writefile,topic_6,0.007712726
angular4-httpclient,topic_20,0.0020426537
nouislider,topic_247,0.0071426565
asp.net-mvc-controller,topic_185,0.0001118165
approximation,topic_145,0.005219165
circleci-2.0,topic_0,0.0
activesupport-concern,topic_0,0.0
imperative-programming,topic_0,0.0
virtual-destructor,topic_424,0.0020312057
const-correctness,topic_47,0.0027071482
otto,topic_152,0.0039864327
unixodbc,topic_479,0.03265713
tfs-power-tools,topic_68,0.0039097043
partial-specialization,topic_115,0.002881385
offline-caching,topic_389,0.0037776344
arc4random,topic_194,0.00085117517
testbed,topic_0,0.0
storagefile,topic_0,0.0
django-import-export,topic_359,0.00014286423
bolt-cms,topic_243,0.00727299
html5-fullscreen,topic_0,0.0
f5,topic_0,0.0
clip-path,topic_481,0.0027826966
embedded-sql,topic_0,0.0
appcelerator-studio,topic_54,0.0038931244
update-attributes,topic_242,0.00076940487
opendj,topic_0,0.0
pydrive,topic_479,0.008846026
angular-formly,topic_211,0.0048977477
promela,topic_498,0.0022534512
spin,topic_498,0.0022179638
q-lang,topic_47,0.0027756835
variable-declaration,topic_457,0.007333333
backand,topic_0,0.0
zsh-completion,topic_298,0.0026426017
profiles,topic_0,0.0
nrpe,topic_0,0.0
cpython,topic_166,0.015105466
lego,topic_0,0.0
kramdown,topic_404,0.0020215088
django-cors-headers,topic_37,0.0012480528
web-deployment-project,topic_0,0.0
jri,topic_305,0.0049517383
dmd,topic_478,0.004235083
firefox4,topic_0,0.0
wchar-t,topic_305,0.013742869
netbeans6.8,topic_0,0.0
encog,topic_127,0.0028453302
private-methods,topic_0,0.0
resize-image,topic_0,0.0
message-driven-bean,topic_146,0.004919055
stereo-3d,topic_424,0.0042645214
self-tracking-entities,topic_31,0.0053417124
string-parsing,topic_366,0.012403055
workflow-activity,topic_251,0.0045467997
gii,topic_0,0.0
scraper,topic_77,0.014615236
facebook-prophet,topic_0,0.0
aspnetdb,topic_0,0.0
location-provider,topic_0,0.0
drools-fusion,topic_0,0.0
solr5,topic_267,0.0025713174
django-debug-toolbar,topic_396,0.00080991996
google-cloud-iam,topic_0,0.0
google-cloud-datalab,topic_184,0.0106616495
omnipay,topic_375,0.005425798
spring-data-couchbase,topic_10,0.008919683
notificationcenter,topic_310,0.0064046895
powerset,topic_0,0.0
android-wear-2.0,topic_28,0.0012029669
druid,topic_54,0.0069520078
orc,topic_183,0.005302298
select-case,topic_0,0.0
jsonschema2pojo,topic_0,0.0
ng-packagr,topic_0,0.0
ransac,topic_0,0.0
mixed-integer-programming,topic_0,0.0
nexus3,topic_0,0.0
geth,topic_122,0.00069836114
cubic-spline,topic_0,0.0
rx.net,topic_211,0.0018417714
thread-local-storage,topic_0,0.0
watchman,topic_0,0.0
esapi,topic_382,0.0016259226
orca,topic_0,0.0
jpos,topic_0,0.0
tunnel,topic_112,0.0075840205
list-initialization,topic_103,0.004226875
object-storage,topic_354,0.008864542
remix,topic_456,0.003536922
angularjs-material,topic_218,0.006314153
ctrl,topic_0,0.0
tedious,topic_70,0.0022179796
android-settings,topic_142,0.0044696243
method-missing,topic_0,0.0
vue-material,topic_0,0.0
compass,topic_250,0.01452735
greenfoot,topic_0,0.0
shorthand,topic_447,0.009673322
4g,topic_0,0.0
overpass-api,topic_66,0.0019462515
swtbot,topic_0,0.0
uidocument,topic_3,0.0064318283
babel-loader,topic_413,0.0039104517
reconnect,topic_0,0.0
punctuation,topic_201,0.008677305
xwpf,topic_41,0.0030516123
penetration-testing,topic_69,0.00013642815
grav,topic_0,0.0
oracle-xe,topic_109,0.0077874255
opshub,topic_79,0.0037635362
system-variable,topic_0,0.0
stagefright,topic_0,0.0
extended-sql,topic_340,0.0015619189
rad-controls,topic_371,0.0036968158
in-operator,topic_0,0.0
windows-embedded,topic_0,0.0
dll-injection,topic_211,0.00491139
azure-sdk-.net,topic_169,0.0029331248
sessionstorage,topic_0,0.0
cgimage,topic_409,0.008882738
angularjs-ng-show,topic_0,0.0
ancestry,topic_336,0.0029410503
file-read,topic_166,0.008139444
ontouch,topic_490,0.0038983778
mongotemplate,topic_213,0.0061850045
http-patch,topic_0,0.0
nic,topic_0,0.0
android-securityexception,topic_0,0.0
tfs-workitem,topic_222,0.022991816
onclientclick,topic_0,0.0
userlocation,topic_0,0.0
idhttp,topic_220,0.011968158
sortedset,topic_125,0.017723342
resource-files,topic_0,0.0
access-denied,topic_95,0.01836467
sharppcap,topic_0,0.0
networkonmainthread,topic_442,0.00014610945
whoosh,topic_253,0.009851062
bazaar,topic_200,0.008178066
shadowbox,topic_349,0.00026791298
flowchart,topic_443,0.013637137
zend-db-table,topic_257,0.0024926509
hex-editors,topic_0,0.0
single-instance,topic_0,0.0
rails-console,topic_137,0.00069317466
azure-caching,topic_63,0.0035019948
superview,topic_0,0.0
language-implementation,topic_0,0.0
ansi-escape,topic_472,0.006079238
oc4j,topic_0,0.0
kannel,topic_171,0.0069969743
bjam,topic_100,0.0047498643
smali,topic_467,0.0041781156
cedet,topic_424,0.0018088848
xmlpullparser,topic_467,0.007979824
buildr,topic_0,0.0
meta-search,topic_0,0.0
output-buffering,topic_260,0.014819159
rangy,topic_39,0.0065879426
norm,topic_0,0.0
signtool,topic_456,0.0064699794
authenticode,topic_0,0.0
sensormanager,topic_491,0.0038346811
frequency-distribution,topic_0,0.0
visualstates,topic_0,0.0
openscenegraph,topic_89,0.0069731968
stylelint,topic_0,0.0
geotiff,topic_193,0.0017298174
android-filterable,topic_0,0.0
bit.ly,topic_0,0.0
cross-entropy,topic_0,0.0
aql,topic_236,0.0042803106
midlet,topic_210,0.0034120695
koa2,topic_128,0.006665491
sniffing,topic_434,0.001363561
weak,topic_0,0.0
recursive-backtracking,topic_0,0.0
ng2-smart-table,topic_50,0.00616343
debian-jessie,topic_0,0.0
maven-scm,topic_0,0.0
gen-server,topic_3,0.0067846286
altair,topic_108,0.0058966023
react-animated,topic_465,0.002019763
generic-type-argument,topic_0,0.0
angular-http-interceptors,topic_239,0.010896436
high-load,topic_0,0.0
viber,topic_0,0.0
jspdf-autotable,topic_272,0.0022085456
zfs,topic_0,0.0
laravel-echo,topic_457,0.004
stm32f4discovery,topic_299,0.0060828994
altova,topic_0,0.0
date-math,topic_0,0.0
lexical-scope,topic_0,0.0
vagrant-provision,topic_80,0.0010946736
revmob,topic_0,0.0
yahoo-weather-api,topic_0,0.0
datepart,topic_0,0.0
perfect,topic_0,0.0
pty,topic_37,0.002742072
pointer-to-pointer,topic_409,0.0026981095
angular2-modules,topic_0,0.0
maven-profiles,topic_346,0.0047756443
gzipstream,topic_64,0.006874273
universal-analytics,topic_273,0.010730527
hashbang,topic_0,0.0
cyclejs,topic_0,0.0
apache-spark-2.0,topic_19,0.0028672437
visual-paradigm,topic_0,0.0
find-in-set,topic_0,0.0
google-domains,topic_0,0.0
runge-kutta,topic_132,0.0014147436
compute-shader,topic_111,0.001937437
app-engine-flexible,topic_230,0.021678997
ng2-charts,topic_345,0.0032713905
matlab-coder,topic_366,0.0034633828
pbkdf2,topic_107,0.0072265714
dingo-api,topic_257,0.0010715534
string.h,topic_0,0.0
pymc3,topic_421,0.008482615
sentry,topic_460,0.01039967
asyncstorage,topic_134,0.004910133
android-adapterview,topic_274,0.0017968649
system32,topic_0,0.0
opos,topic_0,0.0
waterfall,topic_0,0.0
jaas,topic_403,0.004895495
wpf-animation,topic_197,0.0020577477
uac,topic_434,0.0055052186
vugen,topic_165,0.003054947
default-parameters,topic_103,0.0054851077
pellet,topic_0,0.0
maven-deploy-plugin,topic_265,0.002102702
skemitternode,topic_217,0.00084913673
tempdata,topic_144,0.0056212586
angularjs-digest,topic_32,0.0023742605
scope-identity,topic_0,0.0
iphone-6-plus,topic_323,0.0010374874
fiber,topic_0,0.0
dronekit-python,topic_0,0.0
mutators,topic_0,0.0
r-tree,topic_0,0.0
xsd2code,topic_0,0.0
gitk,topic_262,0.0025008507
slidingdrawer,topic_239,0.008120032
hpple,topic_0,0.0
object-model,topic_0,0.0
gridsplitter,topic_302,0.009429941
securityexception,topic_154,0.0028117464
sparc,topic_397,0.0030232558
domready,topic_0,0.0
schema-design,topic_0,0.0
metasploit,topic_0,0.0
flexigrid,topic_98,0.013483521
cyanogenmod,topic_28,0.0021140897
dynamic-jasper,topic_7,0.004936833
dbexpress,topic_313,0.002557813
ubuntu-11.10,topic_0,0.0
edismax,topic_306,0.0009274202
manualresetevent,topic_0,0.0
stdset,topic_47,0.0022616682
thickbox,topic_226,0.0050585447
bho,topic_86,0.012320486
phpquery,topic_0,0.0
incompatibility,topic_0,0.0
steam-web-api,topic_334,0.012472716
ios13,topic_220,0.020148229
dockerpy,topic_149,0.002983362
go-gorm,topic_254,0.004340049
phalcon-routing,topic_0,0.0
aws-cdk,topic_0,0.0
content-disposition,topic_0,0.0
tstringgrid,topic_282,0.0020723937
dynamic-loading,topic_125,0.021397695
framerjs,topic_165,0.002497298
wp-api,topic_211,0.0027012646
qspinbox,topic_472,0.0024964171
spinlock,topic_0,0.0
z80,topic_0,0.0
node-postgres,topic_161,0.0078012664
auctex,topic_124,0.0020483567
ascii-art,topic_0,0.0
heroku-cli,topic_281,0.003792806
vst,topic_0,0.0
intervention,topic_24,0.008473918
bigquery-standard-sql,topic_314,0.0064150314
browser-support,topic_0,0.0
storing-data,topic_0,0.0
vuex-modules,topic_331,0.0030351332
revel,topic_179,0.0035280432
email-templates,topic_232,0.006927005
listboxitem,topic_352,0.023653371
errorbar,topic_168,0.004391003
pdb-files,topic_282,0.0055170483
godot,topic_0,0.0
mylyn,topic_421,0.003776132
array-map,topic_92,0.0007794055
magento2.1,topic_287,0.0033925942
guzzlehttp,topic_0,0.0
custom-renderer,topic_31,0.008483896
randomaccessfile,topic_278,0.0076220646
bioperl,topic_0,0.0
squash,topic_93,0.004366449
poisson,topic_277,0.005053334
qtconcurrent,topic_306,0.0011026808
symfony-4.2,topic_0,0.0
gtag.js,topic_0,0.0
azure-functions-runtime,topic_158,0.0036569256
fastmm,topic_313,0.0012474579
region,topic_121,0.01475255
minute,topic_0,0.0
twitter-streaming-api,topic_308,0.008481703
mkpolyline,topic_314,0.0032902905
event-binding,topic_0,0.0
monetdb,topic_385,0.004145649
playsound,topic_0,0.0
module-pattern,topic_151,0.0010297428
react-google-maps,topic_189,0.0047588777
proof,topic_365,0.008255659
oozie-workflow,topic_0,0.0
automated-refactoring,topic_41,0.005534601
jaws-screen-reader,topic_329,0.008206744
uniform-initialization,topic_0,0.0
startupscript,topic_0,0.0
activemq-artemis,topic_278,0.0077705462
superuser,topic_0,0.0
tox,topic_287,0.0074426676
documentviewer,topic_0,0.0
grunt-contrib-concat,topic_425,0.0005429153
python-dataclasses,topic_0,0.0
jmh,topic_284,0.006063176
pyglet,topic_363,0.008068041
amazon-data-pipeline,topic_480,0.015747117
expires-header,topic_0,0.0
digraphs,topic_0,0.0
angularjs-controlleras,topic_0,0.0
steroids,topic_0,0.0
subproject,topic_0,0.0
directwrite,topic_0,0.0
direct2d,topic_452,0.014383064
ui-sref,topic_456,0.0034506556
image-zoom,topic_221,0.004165902
mojolicious,topic_317,0.0068007866
fitbit,topic_0,0.0
jcenter,topic_125,0.018299712
qsqldatabase,topic_0,0.0
getresponse,topic_0,0.0
ion,topic_220,0.013505353
libsndfile,topic_0,0.0
python-2to3,topic_0,0.0
neoscms,topic_0,0.0
donations,topic_0,0.0
getattr,topic_180,0.004246362
counter-cache,topic_0,0.0
forkjoinpool,topic_21,0.0023352338
sendinput,topic_418,0.0006409136
firebreath,topic_126,0.011438689
python-webbrowser,topic_0,0.0
unwind-segue,topic_201,0.007622313
wlan,topic_212,0.0022709582
restart,topic_287,0.031927206
warden,topic_68,0.005096579
scala-breeze,topic_0,0.0
vp8,topic_0,0.0
maptools,topic_0,0.0
horizontalscrollview,topic_442,0.00068079104
octree,topic_0,0.0
docstring,topic_46,0.007168974
dynamic-url,topic_0,0.0
angular-cookies,topic_208,0.0013585576
scala.js,topic_222,0.029367004
triplestore,topic_89,0.004615781
imshow,topic_193,0.0029202292
mpeg2-ts,topic_0,0.0
clojure.spec,topic_437,0.0023945547
suppress,topic_0,0.0
xamarin.uitest,topic_0,0.0
cashapelayer,topic_373,0.0011308135
python-c-extension,topic_396,0.0013122754
devexpress-mvc,topic_0,0.0
negative-lookahead,topic_38,0.003800584
signaturepad,topic_0,0.0
xc8,topic_0,0.0
sqlite.swift,topic_40,0.004372118
mongo-cxx-driver,topic_428,0.0017159978
paw-app,topic_383,0.003001155
user-presence,topic_0,0.0
flink-cep,topic_422,0.0022117845
launchimage,topic_0,0.0
onblur,topic_465,0.0069541205
sid,topic_0,0.0
winston,topic_398,0.014893515
resourcemanager,topic_121,0.005813813
parfor,topic_11,0.005840714
checkboxlist,topic_364,0.016607214
syslog-ng,topic_0,0.0
mysql-backup,topic_0,0.0
multi-level,topic_367,0.011723329
cancellation-token,topic_232,0.0036413863
dvcs,topic_416,0.006262858
fix-protocol,topic_30,0.009144567
content-script,topic_432,0.005640009
monthcalendar,topic_107,0.0056052255
heap-size,topic_0,0.0
vqmod,topic_447,0.005080937
application-lifecycle,topic_0,0.0
smartclient,topic_0,0.0
ms-jet-ace,topic_0,0.0
deb,topic_417,0.011787534
angularjs-factory,topic_418,0.0014242524
tidy,topic_432,0.0036241463
commandbutton,topic_175,0.0047538895
squish,topic_0,0.0
gui-testing,topic_0,0.0
custom-data-type,topic_0,0.0
grails-2.3,topic_225,0.0019292375
tinyxml,topic_110,0.005679625
rpart,topic_16,0.003304825
brightscript,topic_415,0.008697617
roku,topic_415,0.0103637185
installation-package,topic_0,0.0
longjmp,topic_0,0.0
acts-as-taggable-on,topic_27,0.014598325
sensu,topic_0,0.0
jasig,topic_423,0.0016343
rownum,topic_98,0.013816447
invariants,topic_0,0.0
valence,topic_465,0.0015979138
dialogflow-fulfillment,topic_123,0.0011070519
roc,topic_59,0.009248539
ansible-role,topic_300,0.0011078692
xero-api,topic_490,0.0043608975
telegram-webhook,topic_0,0.0
php-telegram-bot,topic_28,0.0015090471
venn-diagram,topic_391,0.0064852196
folium,topic_283,0.010636797
alpakka,topic_0,0.0
evernote,topic_448,0.02228057
rxdart,topic_0,0.0
apl,topic_0,0.0
solarium,topic_490,0.002130893
explicit,topic_306,0.0024317396
itemlistener,topic_0,0.0
cryptocurrency,topic_475,0.0018651125
friend-function,topic_199,0.007952354
argument-dependent-lookup,topic_47,0.0030840929
submatrix,topic_0,0.0
oracle-spatial,topic_0,0.0
android-augmented-reality,topic_0,0.0
google-assist-api,topic_0,0.0
bootstrap-tour,topic_0,0.0
google-people,topic_341,0.004546945
file-structure,topic_0,0.0
nsautolayout,topic_179,0.0032038447
gwtp,topic_226,0.006137465
cider,topic_157,0.0004907146
swingutilities,topic_0,0.0
synchronisation,topic_0,0.0
unique-id,topic_0,0.0
cloudpebble,topic_0,0.0
check-constraints,topic_493,0.005707345
epub3,topic_0,0.0
inputview,topic_0,0.0
getpixel,topic_0,0.0
kibana-5,topic_234,0.007911914
django-deployment,topic_0,0.0
cxfrs,topic_0,0.0
bean-io,topic_0,0.0
conference,topic_0,0.0
grails-2.2,topic_0,0.0
ogre3d,topic_264,0.0026259557
sencha-touch-2.1,topic_330,0.0055927844
xamarin-forms,topic_0,0.0
smartfoxserver,topic_0,0.0
jquery-dialog,topic_170,0.0041246214
eclipse-scout,topic_0,0.0
openvms,topic_0,0.0
eclipse-rap,topic_0,0.0
pde,topic_139,0.004184311
objectdatasource,topic_148,0.015532941
referrals,topic_0,0.0
postgresql-8.4,topic_388,0.009249184
django-context,topic_0,0.0
write.table,topic_0,0.0
nhibernate-criteria,topic_399,0.0039201337
target-platform,topic_0,0.0
backup-strategies,topic_0,0.0
dashcode,topic_0,0.0
iphone-softkeyboard,topic_0,0.0
unix-socket,topic_440,0.0063078008
testdriven.net,topic_0,0.0
webresource.axd,topic_260,0.005552297
network-printers,topic_0,0.0
browser-plugin,topic_474,0.004404184
shoulda,topic_131,0.013864307
object-lifetime,topic_282,0.004466849
ambiguity,topic_362,0.007909526
mscorlib,topic_0,0.0
externalinterface,topic_86,0.0077290004
blackberry-storm,topic_45,0.0024141017
modelbinders,topic_307,0.0006917707
livequery,topic_0,0.0
column-width,topic_0,0.0
.net-1.1,topic_30,0.0076274006
database-concurrency,topic_0,0.0
process-management,topic_0,0.0
timage,topic_0,0.0
relaxng,topic_139,0.0019602177
ibooks,topic_134,0.0035686377
iphone-sdk-3.2,topic_0,0.0
verifyerror,topic_0,0.0
database-table,topic_0,0.0
hash-collision,topic_0,0.0
firebase-tools,topic_322,0.004832722
dimensionality-reduction,topic_496,0.0076454263
blueprint-osgi,topic_173,0.012961932
gravityforms,topic_371,0.0047627687
linked-tables,topic_299,0.0026433542
vaadin8,topic_54,0.011841587
caddy,topic_0,0.0
lerna,topic_461,0.0046501523
comma-operator,topic_6,0.003380578
theorem-proving,topic_336,0.005199647
openrasta,topic_0,0.0
relativesource,topic_289,0.00096719206
tokbox,topic_370,0.008701595
reason,topic_39,0.0074269734
android-radiobutton,topic_491,0.006767084
unity2d,topic_468,0.002448722
window-resize,topic_226,0.0114613185
capacity,topic_0,0.0
log-shipping,topic_0,0.0
servant,topic_0,0.0
spacemacs,topic_124,0.0035003566
topic-modeling,topic_131,0.02278761
azure-load-balancer,topic_0,0.0
oracledb,topic_209,0.0031523353
beam,topic_0,0.0
python-packaging,topic_174,0.0050472184
git-fork,topic_213,0.009701967
virtualtreeview,topic_344,0.0058446922
leaderboard,topic_491,0.011255917
was,topic_0,0.0
regional-settings,topic_0,0.0
package-name,topic_0,0.0
higher-order-components,topic_95,0.006328677
equivalence,topic_0,0.0
