tag,topic,propensity
python-dataclasses,topic_0,0.0
jmh,topic_0,0.0
pyglet,topic_1352,0.11688077
amazon-data-pipeline,topic_628,0.016837664
expires-header,topic_0,0.0
digraphs,topic_0,0.0
angularjs-controlleras,topic_0,0.0
steroids,topic_0,0.0
subproject,topic_0,0.0
directwrite,topic_0,0.0
direct2d,topic_0,0.0
ui-sref,topic_0,0.0
image-zoom,topic_0,0.0
mojolicious,topic_790,0.46452704
fitbit,topic_0,0.0
jcenter,topic_0,0.0
qsqldatabase,topic_0,0.0
getresponse,topic_0,0.0
ion,topic_0,0.0
libsndfile,topic_0,0.0
python-2to3,topic_0,0.0
neoscms,topic_0,0.0
donations,topic_0,0.0
getattr,topic_0,0.0
counter-cache,topic_0,0.0
forkjoinpool,topic_0,0.0
sendinput,topic_0,0.0
firebreath,topic_0,0.0
python-webbrowser,topic_0,0.0
unwind-segue,topic_0,0.0
wlan,topic_0,0.0
restart,topic_367,0.16394328
warden,topic_0,0.0
scala-breeze,topic_0,0.0
vp8,topic_0,0.0
maptools,topic_0,0.0
horizontalscrollview,topic_442,0.042089842
octree,topic_0,0.0
docstring,topic_1485,0.09150194
dynamic-url,topic_0,0.0
angular-cookies,topic_0,0.0
scala.js,topic_1395,0.26201835
triplestore,topic_0,0.0
imshow,topic_193,0.14872119
mpeg2-ts,topic_0,0.0
clojure.spec,topic_0,0.0
suppress,topic_0,0.0
xamarin.uitest,topic_0,0.0
cashapelayer,topic_373,0.026443841
python-c-extension,topic_0,0.0
devexpress-mvc,topic_0,0.0
negative-lookahead,topic_0,0.0
signaturepad,topic_0,0.0
xc8,topic_0,0.0
sqlite.swift,topic_0,0.0
mongo-cxx-driver,topic_0,0.0
paw-app,topic_0,0.0
user-presence,topic_0,0.0
flink-cep,topic_0,0.0
launchimage,topic_0,0.0
onblur,topic_160,0.0952381
sid,topic_0,0.0
winston,topic_925,0.019825054
resourcemanager,topic_0,0.0
parfor,topic_11,0.37430167
checkboxlist,topic_1020,0.01899834
syslog-ng,topic_0,0.0
mysql-backup,topic_0,0.0
multi-level,topic_0,0.0
cancellation-token,topic_0,0.0
dvcs,topic_416,0.017653557
fix-protocol,topic_1319,0.019413192
content-script,topic_828,0.101285845
monthcalendar,topic_0,0.0
heap-size,topic_0,0.0
vqmod,topic_0,0.0
application-lifecycle,topic_0,0.0
smartclient,topic_0,0.0
ms-jet-ace,topic_0,0.0
deb,topic_0,0.0
angularjs-factory,topic_418,0.009145898
tidy,topic_0,0.0
commandbutton,topic_0,0.0
squish,topic_0,0.0
gui-testing,topic_0,0.0
custom-data-type,topic_0,0.0
grails-2.3,topic_0,0.0
tinyxml,topic_0,0.0
rpart,topic_1360,0.0846891
brightscript,topic_1279,0.10960854
roku,topic_1279,0.13060498
installation-package,topic_0,0.0
longjmp,topic_0,0.0
acts-as-taggable-on,topic_1039,0.11429231
sensu,topic_0,0.0
jasig,topic_0,0.0
rownum,topic_0,0.0
invariants,topic_0,0.0
valence,topic_0,0.0
dialogflow-fulfillment,topic_0,0.0
roc,topic_1208,0.007810383
ansible-role,topic_0,0.0
xero-api,topic_0,0.0
telegram-webhook,topic_0,0.0
php-telegram-bot,topic_0,0.0
venn-diagram,topic_0,0.0
folium,topic_0,0.0
alpakka,topic_0,0.0
evernote,topic_0,0.0
rxdart,topic_0,0.0
apl,topic_0,0.0
solarium,topic_0,0.0
explicit,topic_0,0.0
itemlistener,topic_0,0.0
cryptocurrency,topic_0,0.0
friend-function,topic_0,0.0
argument-dependent-lookup,topic_0,0.0
submatrix,topic_0,0.0
oracle-spatial,topic_0,0.0
android-augmented-reality,topic_0,0.0
google-assist-api,topic_0,0.0
bootstrap-tour,topic_0,0.0
google-people,topic_0,0.0
file-structure,topic_0,0.0
nsautolayout,topic_0,0.0
gwtp,topic_0,0.0
cider,topic_0,0.0
swingutilities,topic_0,0.0
synchronisation,topic_0,0.0
unique-id,topic_0,0.0
cloudpebble,topic_0,0.0
check-constraints,topic_0,0.0
epub3,topic_0,0.0
inputview,topic_0,0.0
getpixel,topic_0,0.0
kibana-5,topic_0,0.0
django-deployment,topic_0,0.0
cxfrs,topic_0,0.0
bean-io,topic_0,0.0
conference,topic_0,0.0
grails-2.2,topic_0,0.0
ogre3d,topic_0,0.0
sencha-touch-2.1,topic_0,0.0
xamarin-forms,topic_0,0.0
smartfoxserver,topic_0,0.0
jquery-dialog,topic_0,0.0
eclipse-scout,topic_0,0.0
openvms,topic_0,0.0
eclipse-rap,topic_0,0.0
pde,topic_0,0.0
objectdatasource,topic_148,0.022508038
referrals,topic_0,0.0
postgresql-8.4,topic_0,0.0
django-context,topic_0,0.0
write.table,topic_0,0.0
nhibernate-criteria,topic_876,0.012834773
target-platform,topic_0,0.0
backup-strategies,topic_0,0.0
dashcode,topic_0,0.0
iphone-softkeyboard,topic_0,0.0
unix-socket,topic_0,0.0
testdriven.net,topic_0,0.0
webresource.axd,topic_0,0.0
network-printers,topic_0,0.0
browser-plugin,topic_0,0.0
shoulda,topic_811,0.0315119
object-lifetime,topic_0,0.0
ambiguity,topic_0,0.0
mscorlib,topic_0,0.0
externalinterface,topic_0,0.0
blackberry-storm,topic_0,0.0
modelbinders,topic_0,0.0
livequery,topic_0,0.0
column-width,topic_0,0.0
.net-1.1,topic_0,0.0
database-concurrency,topic_0,0.0
process-management,topic_0,0.0
timage,topic_0,0.0
relaxng,topic_0,0.0
ibooks,topic_0,0.0
iphone-sdk-3.2,topic_0,0.0
verifyerror,topic_0,0.0
database-table,topic_0,0.0
hash-collision,topic_0,0.0
firebase-tools,topic_0,0.0
dimensionality-reduction,topic_0,0.0
blueprint-osgi,topic_0,0.0
gravityforms,topic_0,0.0
linked-tables,topic_0,0.0
vaadin8,topic_794,0.34691107
caddy,topic_0,0.0
lerna,topic_0,0.0
comma-operator,topic_0,0.0
theorem-proving,topic_0,0.0
openrasta,topic_0,0.0
relativesource,topic_0,0.0
tokbox,topic_0,0.0
reason,topic_0,0.0
android-radiobutton,topic_0,0.0
unity2d,topic_0,0.0
window-resize,topic_0,0.0
capacity,topic_0,0.0
log-shipping,topic_0,0.0
servant,topic_0,0.0
spacemacs,topic_0,0.0
topic-modeling,topic_1431,0.16550615
azure-load-balancer,topic_0,0.0
oracledb,topic_0,0.0
beam,topic_0,0.0
python-packaging,topic_0,0.0
git-fork,topic_0,0.0
virtualtreeview,topic_0,0.0
leaderboard,topic_0,0.0
was,topic_0,0.0
regional-settings,topic_0,0.0
package-name,topic_0,0.0
higher-order-components,topic_0,0.0
equivalence,topic_0,0.0
fabric8,topic_0,0.0
pyopencl,topic_0,0.0
bspline,topic_0,0.0
array-filter,topic_0,0.0
akamai,topic_0,0.0
udpclient,topic_361,0.053072948
logstash-configuration,topic_87,0.040885083
dexterity,topic_0,0.0
gravity,topic_0,0.0
shoutcast,topic_0,0.0
react-dropzone,topic_0,0.0
conditional-rendering,topic_0,0.0
uiresponder,topic_0,0.0
joomla1.6,topic_0,0.0
payment-processing,topic_0,0.0
intersystems-cache,topic_0,0.0
scikits,topic_0,0.0
pyenchant,topic_0,0.0
word-2007,topic_0,0.0
reindex,topic_0,0.0
proximity,topic_0,0.0
atlassian-plugin-sdk,topic_0,0.0
rocksdb,topic_0,0.0
http-response-codes,topic_0,0.0
cappuccino,topic_0,0.0
crash-log,topic_0,0.0
ruby-debug,topic_0,0.0
nokia,topic_0,0.0
deepzoom,topic_0,0.0
cmake-gui,topic_0,0.0
remedy,topic_0,0.0
http-put,topic_0,0.0
zend-server,topic_0,0.0
captivenetwork,topic_0,0.0
mailing-list,topic_0,0.0
contain,topic_0,0.0
valueinjecter,topic_0,0.0
joomla-component,topic_0,0.0
del,topic_0,0.0
invalid-characters,topic_0,0.0
cimg,topic_0,0.0
log4cxx,topic_0,0.0
asyncsocket,topic_361,0.06593911
backing-beans,topic_0,0.0
has-one,topic_454,0.060370997
aspect,topic_0,0.0
jasypt,topic_0,0.0
pydicom,topic_0,0.0
dataview,topic_232,0.13948543
no-www,topic_0,0.0
eclipse-indigo,topic_0,0.0
siebel,topic_0,0.0
panorama-control,topic_0,0.0
jsfl,topic_0,0.0
jquery-forms-plugin,topic_98,0.035233572
xamdatagrid,topic_0,0.0
msbuildcommunitytasks,topic_0,0.0
csharpcodeprovider,topic_0,0.0
key-events,topic_0,0.0
libmemcached,topic_0,0.0
viewbag,topic_364,0.041115813
objectdisposedexception,topic_0,0.0
python-2.5,topic_0,0.0
gnustep,topic_0,0.0
tfs-migration,topic_0,0.0
blacklist,topic_0,0.0
avcapture,topic_0,0.0
sfguard,topic_0,0.0
channelfactory,topic_0,0.0
xerces,topic_139,0.035370987
usb-debugging,topic_0,0.0
circle-pack,topic_0,0.0
treegrid,topic_0,0.0
not-exists,topic_0,0.0
soft-delete,topic_0,0.0
nsjsonserialization,topic_467,0.037535015
wse,topic_0,0.0
angular-dart,topic_866,0.07794118
automator,topic_557,0.1065334
x-frame-options,topic_0,0.0
discourse,topic_0,0.0
httplib,topic_0,0.0
fts3,topic_0,0.0
typemock,topic_0,0.0
joomla3.2,topic_0,0.0
spoon,topic_0,0.0
libclang,topic_0,0.0
httpverbs,topic_0,0.0
uipopover,topic_0,0.0
callable-statement,topic_0,0.0
nosql-aggregation,topic_0,0.0
maven-ear-plugin,topic_0,0.0
accumulo,topic_0,0.0
zeroclipboard,topic_0,0.0
nitrousio,topic_0,0.0
childviewcontroller,topic_0,0.0
rails-models,topic_0,0.0
lcs,topic_0,0.0
dql,topic_375,0.1903003
windowlistener,topic_0,0.0
slideup,topic_209,0.09922056
rowdatabound,topic_0,0.0
imageurl,topic_0,0.0
rackspace,topic_0,0.0
git-cherry-pick,topic_0,0.0
django-pagination,topic_0,0.0
account-kit,topic_0,0.0
sys-refcursor,topic_0,0.0
ilog,topic_0,0.0
scientific-computing,topic_1469,0.037070584
calendarview,topic_0,0.0
for-xml-path,topic_0,0.0
perl5,topic_0,0.0
code-access-security,topic_0,0.0
failed-installation,topic_0,0.0
fb.ui,topic_0,0.0
achievements,topic_0,0.0
gwt-platform,topic_0,0.0
tuckey-urlrewrite-filter,topic_0,0.0
rasterizing,topic_0,0.0
munin,topic_0,0.0
python-3.2,topic_0,0.0
throwable,topic_0,0.0
mfmailcomposer,topic_0,0.0
unnest,topic_0,0.0
openid-provider,topic_0,0.0
array-unique,topic_0,0.0
business-rules,topic_0,0.0
nstreecontroller,topic_0,0.0
filesize,topic_92,0.46011788
jasmine-jquery,topic_0,0.0
session-replication,topic_0,0.0
signal-handling,topic_0,0.0
merge-conflict-resolution,topic_735,0.091979906
picking,topic_0,0.0
mailchimp-api-v3.0,topic_1316,0.020436719
fscheck,topic_0,0.0
spray-json,topic_0,0.0
xmlworker,topic_0,0.0
indirection,topic_0,0.0
eclipse-pdt,topic_1068,0.053707767
dna-sequence,topic_0,0.0
objectid,topic_0,0.0
j,topic_0,0.0
ibm-bpm,topic_0,0.0
meteor-collection2,topic_0,0.0
import.io,topic_0,0.0
popstate,topic_0,0.0
browser-addons,topic_0,0.0
watchdog,topic_0,0.0
greenrobot-eventbus,topic_0,0.0
minmax,topic_0,0.0
coefficients,topic_0,0.0
assemblyinfo,topic_0,0.0
jenkins-workflow,topic_1261,0.035895985
termios,topic_0,0.0
mini-css-extract-plugin,topic_0,0.0
home-automation,topic_0,0.0
eclemma,topic_0,0.0
azure-vpn,topic_0,0.0
android-vision,topic_0,0.0
attributerouting,topic_0,0.0
supercsv,topic_0,0.0
filehandler,topic_0,0.0
msbuild-task,topic_1413,0.019791598
android-mediarecorder,topic_491,0.20962988
ggvis,topic_115,0.010414843
excel-match,topic_0,0.0
wxpython-phoenix,topic_0,0.0
leap-year,topic_0,0.0
c++20,topic_0,0.0
bootbox,topic_415,0.0222536
redis-cli,topic_0,0.0
confusion-matrix,topic_0,0.0
spss-modeler,topic_0,0.0
lemmatization,topic_0,0.0
amazon-glacier,topic_0,0.0
cloud-init,topic_0,0.0
tiled,topic_0,0.0
aspell,topic_0,0.0
appveyor,topic_0,0.0
react-leaflet,topic_1477,0.09891808
saas,topic_107,0.14457434
boundary,topic_0,0.0
custom-tags,topic_0,0.0
dateformatter,topic_0,0.0
coin-change,topic_0,0.0
iphone-x,topic_1347,0.040295843
preconditions,topic_0,0.0
database-permissions,topic_0,0.0
glu,topic_0,0.0
remote-control,topic_0,0.0
apache-airflow,topic_0,0.0
compiler-options,topic_0,0.0
brightness,topic_0,0.0
ggally,topic_0,0.0
strlen,topic_0,0.0
v-for,topic_0,0.0
lightopenid,topic_0,0.0
subreport,topic_525,0.049519267
schematron,topic_0,0.0
dllregistration,topic_0,0.0
drupal-webform,topic_0,0.0
terminal-emulator,topic_0,0.0
radiobuttonlist,topic_1149,0.12736017
kapt,topic_0,0.0
selectlistitem,topic_0,0.0
jeditable,topic_1199,0.050896414
feedback,topic_0,0.0
gkturnbasedmatch,topic_0,0.0
usrp,topic_0,0.0
uistatusbar,topic_0,0.0
conduit,topic_0,0.0
locks,topic_0,0.0
gio,topic_0,0.0
radix,topic_0,0.0
iequalitycomparer,topic_0,0.0
kendo-dataviz,topic_0,0.0
jcreator,topic_0,0.0
feature-branch,topic_0,0.0
dword,topic_0,0.0
solution,topic_6,0.12920868
seaside,topic_0,0.0
lzma,topic_0,0.0
scala-option,topic_0,0.0
winlogon,topic_0,0.0
text-manipulation,topic_0,0.0
infix-notation,topic_1312,0.052790895
scsi,topic_0,0.0
jtableheader,topic_1362,0.05597448
log-rotation,topic_0,0.0
sef,topic_0,0.0
indexed,topic_0,0.0
itemscontrol,topic_853,0.08228858
n-queens,topic_0,0.0
blueprint-css,topic_0,0.0
system.componentmodel,topic_0,0.0
listfield,topic_0,0.0
htc-android,topic_0,0.0
utl-file,topic_0,0.0
printdialog,topic_0,0.0
easyphp,topic_0,0.0
projector,topic_0,0.0
ofbiz,topic_0,0.0
persistent,topic_0,0.0
logic-programming,topic_0,0.0
code-golf,topic_0,0.0
vxworks,topic_0,0.0
boost-preprocessor,topic_0,0.0
kubernetes-health-check,topic_0,0.0
aasm,topic_0,0.0
jmap,topic_0,0.0
chatroom,topic_0,0.0
vbo,topic_873,0.089200884
sealed,topic_0,0.0
intermediate-language,topic_0,0.0
twisted.web,topic_0,0.0
convex-hull,topic_0,0.0
delayed-execution,topic_0,0.0
form-for,topic_131,0.048161823
raw-data,topic_0,0.0
phase,topic_0,0.0
isapi-rewrite,topic_0,0.0
opencart2.3,topic_0,0.0
pypdf2,topic_0,0.0
qt3d,topic_0,0.0
nse,topic_0,0.0
aurelia-framework,topic_0,0.0
htc-vive,topic_0,0.0
contingency,topic_0,0.0
laravel-migrations,topic_0,0.0
objectlistview,topic_0,0.0
vdsp,topic_0,0.0
string.format,topic_0,0.0
sammy.js,topic_0,0.0
qplaintextedit,topic_0,0.0
codepen,topic_0,0.0
quartz-core,topic_0,0.0
doctrine-query,topic_0,0.0
asp.net-core-routing,topic_0,0.0
escpos,topic_0,0.0
uglifyjs,topic_1212,0.035662033
maximize,topic_0,0.0
nested-function,topic_0,0.0
cordova-cli,topic_0,0.0
kinvey,topic_0,0.0
eonasdan-datetimepicker,topic_0,0.0
word-boundary,topic_0,0.0
pushwoosh,topic_0,0.0
filehandle,topic_0,0.0
django-unittest,topic_0,0.0
poltergeist,topic_879,0.024650611
input-type-file,topic_0,0.0
android-cursorloader,topic_769,0.010951223
python-watchdog,topic_0,0.0
docker-desktop,topic_0,0.0
xposed,topic_0,0.0
porter-stemmer,topic_0,0.0
boost-interprocess,topic_930,0.03076167
vagrant-windows,topic_0,0.0
scilab,topic_0,0.0
bcel,topic_0,0.0
activity-diagram,topic_0,0.0
iterm2,topic_0,0.0
spannable,topic_0,0.0
polly,topic_0,0.0
microsoft-ui-automation,topic_0,0.0
themoviedb-api,topic_0,0.0
onscroll,topic_0,0.0
newman,topic_0,0.0
gae-eclipse-plugin,topic_0,0.0
nscolor,topic_0,0.0
macos-mojave,topic_0,0.0
kops,topic_0,0.0
react-intl,topic_0,0.0
delphi-2006,topic_0,0.0
my.cnf,topic_0,0.0
named-parameters,topic_0,0.0
superglobals,topic_0,0.0
azure-eventgrid,topic_0,0.0
markov,topic_0,0.0
json-serialization,topic_0,0.0
vimeo-player,topic_0,0.0
flume-ng,topic_190,0.061957058
livecharts,topic_734,0.0060613407
removeall,topic_0,0.0
appearance,topic_0,0.0
mapserver,topic_0,0.0
transliteration,topic_0,0.0
mysqlnd,topic_0,0.0
django-rest-viewsets,topic_0,0.0
iscsi,topic_0,0.0
ios-universal-links,topic_501,0.008365457
mapstruct,topic_83,0.034412954
geopy,topic_0,0.0
pbs,topic_0,0.0
anonymous-methods,topic_0,0.0
sceneform,topic_234,0.033258803
keycloak-services,topic_0,0.0
visual-studio-setup-proje,topic_0,0.0
php-password-hash,topic_0,0.0
minizinc,topic_0,0.0
odt,topic_0,0.0
reference-type,topic_0,0.0
jacob,topic_0,0.0
clutter,topic_0,0.0
pysnmp,topic_359,0.0014131826
textkit,topic_0,0.0
recover,topic_0,0.0
phing,topic_0,0.0
long-press,topic_0,0.0
spring-cloud-consul,topic_0,0.0
gitolite,topic_334,0.07169179
uint32,topic_0,0.0
redbean,topic_0,0.0
opcache,topic_0,0.0
failovercluster,topic_0,0.0
solver,topic_823,0.107810766
getopts,topic_0,0.0
p2,topic_0,0.0
oraclereports,topic_0,0.0
dangling-pointer,topic_0,0.0
wkt,topic_0,0.0
datagridcell,topic_0,0.0
cartalyst-sentry,topic_0,0.0
ewsjavaapi,topic_0,0.0
sniffer,topic_0,0.0
mondrian,topic_0,0.0
ie8-compatibility-mode,topic_0,0.0
autocommit,topic_0,0.0
aspose,topic_0,0.0
qmenu,topic_0,0.0
reentrantlock,topic_0,0.0
qscrollarea,topic_0,0.0
xcode4.3,topic_1419,0.011236073
sizing,topic_0,0.0
llvm-gcc,topic_0,0.0
preferredsize,topic_0,0.0
line-intersection,topic_0,0.0
nsight,topic_0,0.0
xsp,topic_0,0.0
calllog,topic_0,0.0
color-mapping,topic_0,0.0
backcolor,topic_0,0.0
email-ext,topic_0,0.0
webusercontrol,topic_0,0.0
unpack,topic_0,0.0
dd,topic_0,0.0
nonce,topic_0,0.0
sonarqube5.1,topic_0,0.0
winmerge,topic_0,0.0
monomac,topic_0,0.0
angularjs-orderby,topic_0,0.0
broadleaf-commerce,topic_0,0.0
nested-queries,topic_0,0.0
schtasks.exe,topic_0,0.0
jmespath,topic_0,0.0
relayjs,topic_1435,0.09404294
8-puzzle,topic_0,0.0
attributeerror,topic_940,0.048252154
fiware-wirecloud,topic_0,0.0
openedx,topic_0,0.0
c++-concepts,topic_0,0.0
windows-desktop-gadgets,topic_0,0.0
srcset,topic_0,0.0
ngcordova,topic_956,0.009686997
model-driven,topic_0,0.0
ssid,topic_0,0.0
spotlight,topic_0,0.0
androidhttpclient,topic_0,0.0
cgi-bin,topic_0,0.0
packery,topic_0,0.0
computercraft,topic_0,0.0
workbench,topic_0,0.0
posixct,topic_1126,0.05257353
appletviewer,topic_0,0.0
s-function,topic_0,0.0
portal,topic_884,0.14436027
glassfish-3,topic_1223,0.3169165
globalplatform,topic_0,0.0
infobox,topic_0,0.0
mfc-feature-pack,topic_0,0.0
test-runner,topic_0,0.0
durandal-2.0,topic_0,0.0
hgignore,topic_0,0.0
bbcode,topic_1362,0.16937356
gssapi,topic_0,0.0
subversive,topic_234,0.05156512
spring-batch-admin,topic_0,0.0
angular-cli-v6,topic_0,0.0
tcxgrid,topic_0,0.0
iprincipal,topic_0,0.0
tchar,topic_0,0.0
backpack-for-laravel,topic_0,0.0
mipmaps,topic_0,0.0
git-rewrite-history,topic_0,0.0
mongoose-web-server,topic_0,0.0
flashbuilder4,topic_0,0.0
blit,topic_0,0.0
notserializableexception,topic_0,0.0
goutte,topic_0,0.0
angular-local-storage,topic_0,0.0
appframework,topic_0,0.0
ruby-on-rails-4.1,topic_1436,0.06972586
ruby-2.0,topic_0,0.0
nested-resources,topic_0,0.0
pkcs#7,topic_0,0.0
response-time,topic_0,0.0
widestring,topic_0,0.0
relational-division,topic_0,0.0
xcopy,topic_528,0.009287681
social-media,topic_0,0.0
abstracttablemodel,topic_779,0.036646456
master,topic_0,0.0
amazon-kinesis-firehose,topic_111,0.0650515
maxmind,topic_0,0.0
sslstream,topic_0,0.0
simplecv,topic_0,0.0
updatemodel,topic_0,0.0
mediamuxer,topic_0,0.0
android-homebutton,topic_1400,0.022689309
deobfuscation,topic_0,0.0
circular-buffer,topic_0,0.0
catalyst,topic_1064,0.0073210024
alter,topic_1332,0.014487354
graph-visualization,topic_0,0.0
errordocument,topic_0,0.0
preloader,topic_0,0.0
data-synchronization,topic_0,0.0
voronoi,topic_0,0.0
morelikethis,topic_0,0.0
xalan,topic_0,0.0
android-sdk-tools,topic_939,0.11772918
xcode4.6,topic_0,0.0
itemssource,topic_0,0.0
updating,topic_0,0.0
mtp,topic_0,0.0
zend-form-element,topic_0,0.0
in-place,topic_0,0.0
code-composer,topic_0,0.0
msp430,topic_0,0.0
vk,topic_0,0.0
f2py,topic_0,0.0
nms,topic_0,0.0
versionone,topic_0,0.0
sliders,topic_0,0.0
gwidgets,topic_0,0.0
lync-2010,topic_0,0.0
qmainwindow,topic_1352,0.075990595
wpdb,topic_1462,0.06789998
textscan,topic_0,0.0
ko.observablearray,topic_0,0.0
imagenet,topic_0,0.0
gganimate,topic_0,0.0
lucee,topic_0,0.0
eclipse-neon,topic_0,0.0
bootstrapvalidator,topic_0,0.0
android-loader,topic_0,0.0
spring-boot-gradle-plugin,topic_0,0.0
selinux,topic_0,0.0
omnisharp,topic_0,0.0
qstandarditemmodel,topic_0,0.0
sip-server,topic_0,0.0
vector-graphics,topic_38,0.1090604
category-theory,topic_920,0.023639921
serve,topic_0,0.0
lxd,topic_0,0.0
normals,topic_0,0.0
qtabwidget,topic_0,0.0
slick-3.0,topic_1098,0.051368706
scala-reflect,topic_0,0.0
qtstylesheets,topic_1040,0.39209485
django-2.0,topic_0,0.0
tfvc,topic_68,0.17800872
jgroups,topic_0,0.0
crystal-lang,topic_0,0.0
knime,topic_0,0.0
django-comments,topic_0,0.0
cil,topic_1059,0.06427849
cname,topic_362,0.09138018
beamer,topic_0,0.0
agens-graph,topic_0,0.0
django-tinymce,topic_0,0.0
countvectorizer,topic_0,0.0
glusterfs,topic_0,0.0
speech-synthesis,topic_0,0.0
license-key,topic_0,0.0
netflix,topic_0,0.0
fizzbuzz,topic_0,0.0
java-10,topic_0,0.0
git-status,topic_0,0.0
opencms,topic_0,0.0
flask-login,topic_263,0.07435397
pwa,topic_0,0.0
bitwise-and,topic_0,0.0
data-recovery,topic_0,0.0
try-finally,topic_0,0.0
external-process,topic_0,0.0
connected-components,topic_0,0.0
accounting,topic_0,0.0
dynamic-html,topic_0,0.0
joomla-module,topic_0,0.0
wcf-client,topic_428,0.014635372
getaddrinfo,topic_0,0.0
kundera,topic_0,0.0
lgpl,topic_0,0.0
kerning,topic_0,0.0
gtk2hs,topic_0,0.0
ios5.1,topic_0,0.0
pmd,topic_857,0.1274935
dynamics-ax-2009,topic_950,0.0041767857
multimap,topic_839,0.006520073
ribbonx,topic_0,0.0
jms-serializer,topic_0,0.0
psobject,topic_0,0.0
elgg,topic_0,0.0
openoffice.org,topic_89,0.09753905
microsoft-sync-framework,topic_1268,0.01695909
conditional-comments,topic_0,0.0
fields-for,topic_0,0.0
sprite-sheet,topic_0,0.0
textile,topic_0,0.0
copying,topic_0,0.0
alchemyapi,topic_0,0.0
staruml,topic_0,0.0
zeos,topic_0,0.0
webclient-download,topic_0,0.0
mbr,topic_0,0.0
microstrategy,topic_0,0.0
uicomponents,topic_0,0.0
fat32,topic_0,0.0
komodo,topic_0,0.0
genfromtxt,topic_0,0.0
mesosphere,topic_1019,0.037381582
data-loss,topic_0,0.0
driving-directions,topic_0,0.0
computed-observable,topic_0,0.0
imx6,topic_0,0.0
cocos2d-android,topic_0,0.0
dbase,topic_0,0.0
iterate,topic_0,0.0
glreadpixels,topic_0,0.0
mpich,topic_0,0.0
city,topic_0,0.0
medical,topic_0,0.0
interlocked,topic_0,0.0
selectedvalue,topic_0,0.0
wsse,topic_0,0.0
zipinputstream,topic_0,0.0
jqgrid-asp.net,topic_1011,0.015404544
bochs,topic_0,0.0
wc,topic_0,0.0
curb,topic_0,0.0
nvelocity,topic_0,0.0
rdma,topic_0,0.0
jcomponent,topic_1298,0.020941937
stackmob,topic_0,0.0
ctype,topic_0,0.0
dojox.grid,topic_0,0.0
dimension,topic_0,0.0
mysql-error-1054,topic_1066,0.020004744
ftdi,topic_0,0.0
avqueueplayer,topic_0,0.0
playframework-1.x,topic_1459,0.043933433
bapi,topic_0,0.0
cyclic,topic_0,0.0
real-time-updates,topic_0,0.0
cumulative-sum,topic_0,0.0
tstringlist,topic_0,0.0
web-farm,topic_0,0.0
devise-invitable,topic_0,0.0
crosstab,topic_777,0.032729227
passwd,topic_0,0.0
callstack,topic_0,0.0
treetable,topic_0,0.0
tomcat5.5,topic_0,0.0
contract,topic_0,0.0
json-simple,topic_0,0.0
google-search-console,topic_0,0.0
dropzone.js,topic_26,0.29552644
rank,topic_818,0.30088496
cascade-classifier,topic_0,0.0
touchesmoved,topic_0,0.0
speech,topic_221,0.021888979
defensive-programming,topic_0,0.0
glm,topic_1455,0.069166854
liferay-service-builder,topic_0,0.0
sql-server-2014,topic_163,0.45051304
bundle-identifier,topic_0,0.0
getusermedia,topic_632,0.091368
credentials,topic_1045,0.2447998
react-router-v4,topic_1215,0.42792898
angular-material-6,topic_992,0.04191233
leveldb,topic_0,0.0
selectable,topic_0,0.0
ibm-midrange,topic_1179,0.18983172
sonarqube-web,topic_0,0.0
discord.py,topic_1460,0.15690205
gcc4.8,topic_0,0.0
android-install-apk,topic_1432,0.027348066
inflate-exception,topic_0,0.0
liquibase,topic_588,0.029698852
tsd,topic_0,0.0
shadowing,topic_0,0.0
transpose,topic_0,0.0
mapi,topic_176,0.0019714113
lsf,topic_0,0.0
bootstrap-vue,topic_572,1.0
sqlperformance,topic_552,0.07171376
xcode4.4,topic_0,0.0
ngx-charts,topic_0,0.0
tab-completion,topic_0,0.0
encryption-asymmetric,topic_1367,0.071001135
restful-architecture,topic_127,0.20172243
fpic,topic_0,0.0
preferences,topic_274,0.25447708
routing,topic_496,0.7477808
sony,topic_168,0.1783001
zshrc,topic_0,0.0
mime-message,topic_0,0.0
beeline,topic_0,0.0
non-greedy,topic_0,0.0
android-mvp,topic_0,0.0
service,topic_769,0.44551766
azure-devops-rest-api,topic_858,0.07355623
combobox,topic_210,0.57237923
web-config-transform,topic_0,0.0
qlpreviewcontroller,topic_0,0.0
eager-loading,topic_1172,0.040221594
avassetexportsession,topic_0,0.0
strstr,topic_0,0.0
swiper,topic_268,0.26056337
sigabrt,topic_554,0.28042135
mailing,topic_0,0.0
datetime-format,topic_1388,0.2145153
google-drive-team-drive,topic_0,0.0
symbols,topic_13,0.6679044
radix-sort,topic_0,0.0
load-balancing,topic_636,0.4117772
azure-cosmosdb-sqlapi,topic_0,0.0
kubuntu,topic_0,0.0
extjs6-modern,topic_0,0.0
file-permissions,topic_759,0.44027707
terminal-services,topic_0,0.0
ansi-c,topic_0,0.0
adview,topic_0,0.0
tweak,topic_0,0.0
couchdb-2.0,topic_0,0.0
session-cookies,topic_1474,0.11347865
algebra,topic_0,0.0
cout,topic_786,0.04474542
rdl,topic_0,0.0
spp,topic_0,0.0
rfcomm,topic_0,0.0
stack-overflow,topic_819,0.41625443
database-design,topic_1084,0.709886
rdlc,topic_307,0.3262763
android-framework,topic_0,0.0
gnu-screen,topic_762,0.3509112
turbo-c++,topic_0,0.0
adorner,topic_0,0.0
celeryd,topic_0,0.0
