topic_0
okhttp: 0.135569229722023; 
 zend-view: 0.027087107300758362; 
 zend-navigation: 0.01885165646672249; 
 zend-framework-mvc: 0.013426259160041809; 
 zend-framework: 0.012283658608794212; 
 zend-form: 0.003850551089271903; 
 smarty3: 0.003068136051297188; 
 zend-translate: 5.362569208955392e-05; 
 zfcuser: 4.129606895730831e-05; 
 service-locator: 9.905604201776441e-06; 
 zend-search-lucene: 6.831610789959086e-06; 
 zend-route: 6.333524197543738e-06; 
 cs-cart: 4.53680786449695e-06; 
 zend-form-element: 1.4853698075967259e-06; 
 zend-acl: 5.759665100413258e-07; 
 zend-framework3: 5.387284431890293e-07; 
 zend-decorators: 4.6306934109452413e-07; 
 topic_902
swing: 0.28644856810569763; 
 jframe: 0.19059975445270538; 
 jtable: 0.1656331717967987; 
 jpanel: 0.11110880225896835; 
 jbutton: 0.09359490871429443; 
 actionlistener: 0.06916540116071701; 
 layout-manager: 0.05097755044698715; 
 java: 0.01509244367480278; 
 defaulttablemodel: 0.007519942242652178; 
 windowlistener: 0.0035630040802061558; 
 mouse-listeners: 0.0030950831715017557; 
 grouplayout: 0.0011552287032827735; 
 paintcomponent: 0.0008378673810511827; 
 abstracttablemodel: 0.00047922832891345024; 
 gridbaglayout: 0.00040986653766594827; 
 tablemodel: 6.165859667817131e-05; 
 jtableheader: 5.907082595513202e-05; 
 jtextcomponent: 5.220754974288866e-05; 
 tablerowsorter: 4.8111265641637146e-05; 
 actionevent: 1.4449375157710165e-05; 
 topic_903
compact-framework: 0.49557873606681824; 
 windows-ce: 0.43068641424179077; 
 xsd.exe: 0.05174945667386055; 
 windows-mobile: 0.020083623006939888; 
 opennetcf: 0.0015499776927754283; 
 assemblyinfo: 0.0002670121903065592; 
 .net-cf-3.5: 2.7266221877653152e-05; 
 motorola: 1.6437823433079757e-05; 
 windows-mobile-6: 1.2514642548921984e-05; 
 pinvoke: 1.1455737876531202e-05; 
 motorola-emdk: 8.692214578331914e-06; 
 windows-mobile-6.5: 3.4074248560500564e-06; 
 xmlserializer: 1.15185775939608e-06; 
 pocketpc: 9.761719184098183e-07; 
 ironruby: 6.609241154365009e-07; 
 cab: 4.65216260181478e-07; 
 windows-embedded-compact: 3.501459673316276e-07; 
 reflector: 2.970141963487549e-07; 
 smart-device: 1.804453830800412e-07; 
 32feet: 1.7894835480092297e-07; 
 topic_904
fragment: 0.5083396434783936; 
 nfc: 0.25222501158714294; 
 apdu: 0.04346861317753792; 
 mifare: 0.04320267587900162; 
 ndef: 0.03029361553490162; 
 drawtext: 0.02091231942176819; 
 contactless-smartcard: 0.020121444016695023; 
 bus: 0.01896841637790203; 
 hce: 0.01882551982998848; 
 mapactivity: 0.014136763289570808; 
 acr122: 0.007789847906678915; 
 nexus-s: 0.007429168559610844; 
 android-renderscript: 0.007427351549267769; 
 pcsc: 0.005246100481599569; 
 renderscript: 0.00045359658543020487; 
 smartcard-reader: 0.0004487839760258794; 
 smartcard: 0.00044776557479053736; 
 mapfragment: 0.00013554720499087125; 
 rfid: 9.276236960431561e-05; 
 android-beam: 7.965409167809412e-06; 
 topic_905
keypress: 0.3285442590713501; 
 birt: 0.29470202326774597; 
 struts2: 0.1425211876630783; 
 tr: 0.07653253525495529; 
 getelementsbyclassname: 0.06921988725662231; 
 struts2-jquery: 0.05644231662154198; 
 custom-tags: 0.021325193345546722; 
 ognl: 0.008649746887385845; 
 struts2-json-plugin: 0.0011611060472205281; 
 onkeypress: 0.0007594183553010225; 
 getelementsbytagname: 9.037979179993272e-05; 
 struts-tags: 2.6885565603151917e-05; 
 struts-action: 1.627735582587775e-05; 
 struts1: 7.537891633546678e-06; 
 struts2-interceptors: 4.459180615867808e-07; 
 displaytag: 3.1796713528819964e-07; 
 sitemesh: 2.8754675440723076e-07; 
 enter: 1.0567810448947057e-07; 
 custom-tag: 4.5087944045008044e-08; 
 report-designer: 3.807949511269726e-08; 
 topic_906
mediawiki: 0.4344616234302521; 
 guzzle: 0.24447524547576904; 
 wiki: 0.18514852225780487; 
 mediawiki-api: 0.07345812767744064; 
 pcntl: 0.022779012098908424; 
 guzzlehttp: 0.019707344472408295; 
 paypal-nvp: 0.01725045032799244; 
 wikipedia-api: 0.001452191616408527; 
 guzzle6: 0.0011541889980435371; 
 wikipedia: 8.138359407894313e-05; 
 semantic-mediawiki: 1.932246595970355e-05; 
 mediawiki-templates: 5.917801900068298e-06; 
 mediawiki-extensions: 2.276580516991089e-06; 
 laravel-5.1: 1.479707520957163e-06; 
 goutte: 1.3801485465592123e-06; 
 wikimedia: 9.926357051881496e-07; 
 laradock: 3.7976880662426993e-07; 
 dingo-api: 7.093645137956628e-08; 
 wikidata: 3.496450773354809e-08; 
 domcrawler: 1.929055848393091e-08; 
 topic_907
asp.net-mvc-3: 0.7000519037246704; 
 asp.net-mvc-2: 0.19121277332305908; 
 subdirectory: 0.04563853144645691; 
 timing: 0.026456408202648163; 
 pagedlist: 0.008067465387284756; 
 recipe: 0.0067267585545778275; 
 asp.net-mvc: 0.004165720194578171; 
 wakeup: 0.0040491619147360325; 
 ldif: 0.0030728382989764214; 
 page-fault: 0.003053428139537573; 
 eucalyptus: 0.0028844396583735943; 
 renderaction: 0.002568919211626053; 
 dct: 0.0019691649358719587; 
 model-validation: 5.3200132242636755e-05; 
 asp.net-mvc-areas: 7.198341791081475e-06; 
 model-binding: 4.497376721701585e-06; 
 custom-model-binder: 2.086059112116345e-06; 
 spark-view-engine: 1.912982725116308e-06; 
 modelstate: 1.884928110484907e-06; 
 t4mvc: 1.57433976255561e-06; 
 topic_908
jquery-chosen: 0.32548969984054565; 
 fragmentpageradapter: 0.15473079681396484; 
 pager: 0.11632237583398819; 
 android-wear-data-api: 0.07096869498491287; 
 detach: 0.0680524930357933; 
 php-telegram-bot: 0.05721156299114227; 
 azure-monitoring: 0.04668678715825081; 
 jquery-pagination: 0.042730383574962616; 
 azure-files: 0.04035445675253868; 
 tabbed: 0.03903624415397644; 
 fadeto: 0.035080503672361374; 
 wear-os: 0.002266442868858576; 
 android-tabhost: 0.0007422846974804997; 
 azure-log-analytics: 0.000241794201429002; 
 jquery-multiselect: 2.6341953343944624e-05; 
 telegram: 1.904083910631016e-05; 
 azure-storage-blobs: 1.585911559232045e-05; 
 android-wear-2.0: 1.455830624763621e-05; 
 panels: 4.785595592693426e-06; 
 fragment-tab-host: 2.13083785638446e-06; 
 topic_909
bulkinsert: 0.31367653608322144; 
 percentage: 0.2869536578655243; 
 sqlbulkcopy: 0.13470351696014404; 
 dbf: 0.1040169894695282; 
 vs-unit-testing-framework: 0.05121492221951485; 
 font-awesome-5: 0.04553372412919998; 
 ngen: 0.024347856640815735; 
 set-theory: 0.02244892157614231; 
 business-objects-sdk: 0.016757888719439507; 
 business-objects: 0.000157583795953542; 
 font-awesome: 0.00011665556667139754; 
 idatareader: 3.771080810111016e-05; 
 jit: 1.033390890370356e-05; 
 dbase: 7.836489203327801e-06; 
 bulk-load: 6.991129339439794e-06; 
 bulkupdate: 4.196218924334971e-06; 
 bulk: 2.6706295557232806e-06; 
 sqltransaction: 5.576923740591155e-07; 
 oledbexception: 3.325338013837609e-07; 
 enterprise-library-5: 2.9181336458350415e-07; 
 topic_910
autolayout: 0.4469722807407379; 
 comparison: 0.31771615147590637; 
 nslayoutconstraint: 0.09056788682937622; 
 quotes: 0.08419792354106903; 
 jcrop: 0.02558092214167118; 
 radcombobox: 0.011632784269750118; 
 ner: 0.009652331471443176; 
 nsautolayout: 0.008150124922394753; 
 visual-format-language: 0.005368897225707769; 
 interface-builder: 0.00013029543333686888; 
 string-comparison: 1.0860697329917457e-05; 
 uiscrollview: 7.238399575726362e-06; 
 spacy: 5.42140287507209e-06; 
 safearealayoutguide: 2.351463763261563e-06; 
 double-quotes: 1.4803243857386406e-06; 
 uistoryboard: 1.4207622598405578e-06; 
 nssplitview: 4.311568488901685e-07; 
 xcode-storyboard: 3.6328555097497883e-07; 
 layoutsubviews: 2.203533568945204e-07; 
 uiview: 2.1775215941488568e-07; 
 topic_911
partial-views: 0.6347789764404297; 
 nvm: 0.13229838013648987; 
 dart-pub: 0.1133347898721695; 
 unauthorized: 0.08807270973920822; 
 nodejitsu: 0.028023291379213333; 
 renderaction: 0.0033470792695879936; 
 dart: 6.889017095090821e-05; 
 renderpartial: 2.4713881430216134e-05; 
 dart2js: 1.381571200909093e-05; 
 editorfor: 1.0602817383187357e-05; 
 asp.net-mvc: 1.018837429000996e-05; 
 dart-editor: 9.972147381631657e-06; 
 asp.net-mvc-partialview: 2.073853920592228e-06; 
 flutter-dependencies: 8.795018970886304e-07; 
 dart-polymer: 5.308453978614125e-07; 
 jquery-load: 4.848802745982539e-07; 
 html.textboxfor: 3.9888871583571017e-07; 
 mvc-editor-templates: 3.059860489429411e-07; 
 actionresult: 2.5759590016605216e-07; 
 partial-page-refresh: 2.4318825353475404e-07; 
 topic_912
multiple-inheritance: 0.17227119207382202; 
 member: 0.11632108688354492; 
 complex-numbers: 0.07930702716112137; 
 robotics: 0.0641975998878479; 
 modulus: 0.06219824030995369; 
 integer-overflow: 0.05700160190463066; 
 minimize: 0.054040294140577316; 
 messenger: 0.05292247608304024; 
 robot: 0.04652917757630348; 
 adjacency-list: 0.04111025482416153; 
 cstring: 0.04008146747946739; 
 insertion: 0.036034438759088516; 
 ternary: 0.03381797671318054; 
 google-openid: 0.03317805007100105; 
 msdtc: 0.0306744035333395; 
 sqrt: 0.024060800671577454; 
 formhelper: 0.011751380749046803; 
 janrain: 0.011512587778270245; 
 equivalence: 0.01141554955393076; 
 ogr: 0.01139855943620205; 
 topic_913
load: 0.42978399991989136; 
 onload: 0.23723502457141876; 
 history.js: 0.05774172395467758; 
 mutation-observers: 0.048323340713977814; 
 fancytree: 0.03472239151597023; 
 appendto: 0.03369341790676117; 
 nouislider: 0.03330293297767639; 
 sproutcore: 0.03227895870804787; 
 prop: 0.029063589870929718; 
 partial-page-refresh: 0.022363491356372833; 
 jquery-on: 0.02134784124791622; 
 jquery-bootgrid: 0.01980416104197502; 
 cappuccino: 0.0002455101639498025; 
 pushstate: 8.716616139281541e-05; 
 domready: 4.364452252048068e-06; 
 html5-history: 3.5613669524536817e-07; 
 getscript: 2.9681743285436823e-07; 
 jqmodal: 2.6087386117978895e-07; 
 append: 2.4599987114015676e-07; 
 closest: 1.4237245693493605e-07; 
 topic_914
mercurial: 0.7011483311653137; 
 git-checkout: 0.069562166929245; 
 pull: 0.06735660135746002; 
 git-stash: 0.048978403210639954; 
 getopts: 0.030509719625115395; 
 hgignore: 0.01774454675614834; 
 mercurial-hook: 0.013378468342125416; 
 mercurial-subrepos: 0.011588243767619133; 
 blame: 0.009958650916814804; 
 bfg-repo-cleaner: 0.009505572728812695; 
 remote-branch: 0.008833649568259716; 
 git: 0.005843701772391796; 
 git-rewrite-history: 0.002416564617305994; 
 branch: 0.0012260799994692206; 
 tortoisehg: 0.0006558435270562768; 
 atlassian-sourcetree: 0.0005467991577461362; 
 git-filter-branch: 0.0003859866119455546; 
 hgrc: 0.00011767877731472254; 
 version-control: 0.0001047746482072398; 
 git-pull: 5.783909364254214e-05; 
 topic_915
youtube-data-api: 0.2799109220504761; 
 youtube: 0.25620830059051514; 
 wso2is: 0.19680242240428925; 
 youtube-api: 0.06958302855491638; 
 wmic: 0.05552434176206589; 
 folding: 0.037658803164958954; 
 windows-scripting: 0.030433524399995804; 
 youtube-livestreaming-api: 0.024052759632468224; 
 youtube-channels: 0.017814718186855316; 
 youtube-analytics-api: 0.016728641465306282; 
 tasklist: 0.014180378057062626; 
 wso2: 0.0009514935663901269; 
 closed-captions: 6.611860590055585e-05; 
 wso2carbon: 4.234688822180033e-05; 
 android-youtube-api: 1.1654306035779882e-05; 
 autoplay: 9.350161235488486e-06; 
 playlist: 6.973830750212073e-06; 
 scim: 4.155738679401111e-06; 
 xacml: 2.7019266326533398e-06; 
 code-folding: 1.4810301536272164e-06; 
 topic_916
webforms: 0.5049667358398438; 
 asp.net: 0.3778395652770996; 
 postback: 0.07546257227659225; 
 response.redirect: 0.019970832392573357; 
 custom-server-controls: 0.010337845422327518; 
 c#: 0.008320300839841366; 
 asp.net-identity-3: 0.002979743294417858; 
 linkbutton: 5.556646647164598e-05; 
 viewstate: 3.700990782817826e-05; 
 webusercontrol: 2.365136424486991e-05; 
 dynamic-controls: 3.580486009013839e-06; 
 dopostback: 1.2250510508238222e-06; 
 repeater: 4.906011099592433e-07; 
 selectedindexchanged: 2.401087897396792e-07; 
 ashx: 1.617093232653133e-07; 
 sitefinity: 1.2266582416486926e-07; 
 autopostback: 9.585644278331529e-08; 
 asp.net-mvc: 4.986867452316801e-08; 
 code-behind: 4.078693649489651e-08; 
 resource-files: 3.9442866750505345e-08; 
 topic_917
chromium: 0.33968549966812134; 
 private: 0.32591548562049866; 
 jaxb2: 0.10337749123573303; 
 ghci: 0.07946175336837769; 
 padrino: 0.05115046352148056; 
 oracle-coherence: 0.0344177708029747; 
 trinidad: 0.026128964498639107; 
 selectlistitem: 0.020268399268388748; 
 constructor-overloading: 0.018749793991446495; 
 public: 0.0003045708581339568; 
 access-specifier: 0.0001526607375126332; 
 myfaces: 0.00014557098620571196; 
 chromium-embedded: 7.892772555351257e-05; 
 private-methods: 5.307296305545606e-05; 
 maven-jaxb2-plugin: 3.066324279643595e-05; 
 jaxb: 3.0044644518056884e-05; 
 selectlist: 1.1704511962307151e-05; 
 encapsulation: 9.339830285171047e-06; 
 constructor: 8.208522558561526e-06; 
 protected: 6.075918918213574e-06; 
 topic_918
cakephp: 0.811005175113678; 
 adobe: 0.15237566828727722; 
 yql: 0.02103229984641075; 
 cakephp-2.5: 0.006949329748749733; 
 cakedc: 0.004180386662483215; 
 cakephp-2.6: 0.003863824997097254; 
 cakephp-1.3: 0.00041477559716440737; 
 cakephp-3.1: 8.323094516526908e-05; 
 cakephp-3.0: 5.133952436153777e-05; 
 air: 7.497214937757235e-06; 
 cakephp-2.x: 7.350945452344604e-06; 
 cakephp-2.1: 6.1918117353343405e-06; 
 after-effects: 5.086385499453172e-06; 
 containable: 4.0014433579926845e-06; 
 cakephp-3.x: 3.5748664686252596e-06; 
 cakephp-2.3: 2.179214334319113e-06; 
 has-and-belongs-to-many: 1.4854050505164196e-06; 
 yahoo-weather-api: 1.412271558365319e-06; 
 behavior: 1.2665333315453609e-06; 
 model-associations: 9.633389481678023e-07; 
 topic_919
synchronization: 0.6855859756469727; 
 web.xml: 0.15118178725242615; 
 processbuilder: 0.09583701938390732; 
 concurrenthashmap: 0.04990672320127487; 
 method-invocation: 0.009415684267878532; 
 maven-war-plugin: 0.00548600172623992; 
 xmlworker: 0.002434526104480028; 
 concurrency: 7.353474939009175e-05; 
 volatile: 4.956051634508185e-05; 
 multithreading: 1.0748366548796184e-05; 
 mutual-exclusion: 5.84787721891189e-06; 
 critical-section: 3.946948709199205e-06; 
 url-pattern: 1.4969702988310019e-06; 
 interlocked: 1.4211458392310305e-06; 
 concurrent-programming: 9.265434073313372e-07; 
 atomic: 7.224934392979776e-07; 
 synchronized: 6.793017064410378e-07; 
 blockingqueue: 5.629430006592884e-07; 
 memory-fences: 4.865885898652778e-07; 
 thread-safety: 4.234691459714668e-07; 
 topic_920
jqplot: 0.2352028638124466; 
 functor: 0.17711371183395386; 
 oracleforms: 0.12624740600585938; 
 dependent-type: 0.06952818483114243; 
 agda: 0.06225050613284111; 
 applicative: 0.06028285622596741; 
 grails-3.0: 0.057783931493759155; 
 category-theory: 0.042348235845565796; 
 template-haskell: 0.04207349196076393; 
 jekyll-extensions: 0.026348190382122993; 
 assemblyinfo: 0.02427840232849121; 
 oracle-fusion-middleware: 0.022071538493037224; 
 grails-2.2: 0.016828304156661034; 
 pulse: 0.01572580076754093; 
 wpa: 0.014622436836361885; 
 haskell: 0.003935269545763731; 
 monoids: 0.0032051322050392628; 
 parametric-polymorphism: 3.7846173654543236e-05; 
 arrows: 3.085208300035447e-05; 
 jekyll: 1.7270314856432378e-05; 
 topic_921
symfony: 0.6680994033813477; 
 doctrine-orm: 0.17867660522460938; 
 doctrine: 0.11253930628299713; 
 php: 0.023960884660482407; 
 symfony-2.1: 0.012290309183299541; 
 redbean: 0.003006669692695141; 
 knppaginator: 0.0013129891594871879; 
 symfony-3.3: 3.095970896538347e-05; 
 orm: 2.3958589736139402e-05; 
 silex: 1.3107629456499126e-05; 
 doctrine-query: 9.332087756774854e-06; 
 symfony-2.5: 8.892176992958412e-06; 
 arraycollection: 4.244055162416771e-06; 
 composer-php: 2.660439804458292e-06; 
 symfony-2.3: 2.4293667593155988e-06; 
 doctrine-odm: 2.3021225388220046e-06; 
 dql: 2.1216260392975528e-06; 
 dbal: 1.5806748479008093e-06; 
 query-builder: 1.5073302392920596e-06; 
 vichuploaderbundle: 1.375824695060146e-06; 
 topic_922
box2d: 0.5103799700737; 
 extends: 0.21843570470809937; 
 dex: 0.12479828298091888; 
 smali: 0.036662474274635315; 
 tableviewer: 0.033338237553834915; 
 libgdx: 0.03244325518608093; 
 tmx: 0.022311648353934288; 
 phpunit-testing: 0.019237235188484192; 
 dalvik: 0.0008545981836505234; 
 game-physics: 0.000389308319427073; 
 physics: 0.00032324131461791694; 
 andengine: 0.00022616510977968574; 
 android-multidex: 0.00018831925990525633; 
 jbox2d: 0.0001443307555746287; 
 implements: 0.0001129327793023549; 
 tiled: 6.110006506787613e-05; 
 projectile: 4.472197906579822e-05; 
 jface: 4.325591726228595e-05; 
 cocos2d-iphone: 2.6630459615262225e-06; 
 superclass: 7.756374316159054e-07; 
 topic_923
initialization: 0.4452142119407654; 
 c++14: 0.29940226674079895; 
 template-meta-programming: 0.07771554589271545; 
 c++: 0.06878185272216797; 
 spring-rabbitmq: 0.026015765964984894; 
 std-function: 0.025889137759804726; 
 c++11: 0.01668795384466648; 
 stdbind: 0.013113792054355145; 
 gcc4.7: 0.006222057156264782; 
 rvo: 0.006183893419802189; 
 visual-c++-2012: 0.005951650440692902; 
 gcc4.9: 0.00577186793088913; 
 decltype: 0.002018178580328822; 
 constexpr: 0.0007418163004331291; 
 variadic-templates: 0.00011411310697440058; 
 templates: 3.956305590691045e-05; 
 class-members: 2.6087438527611084e-05; 
 sfinae: 2.4307828425662592e-05; 
 lambda: 2.1276622646837495e-05; 
 variadic: 1.0960840882034972e-05; 
 topic_924
conditional-statements: 0.4784519672393799; 
 visualization: 0.290865957736969; 
 linechart: 0.11073749512434006; 
 phpword: 0.03963078558444977; 
 chunked-encoding: 0.028097383677959442; 
 dynamic-variables: 0.014949046075344086; 
 chronicle: 0.012068362906575203; 
 phpoffice: 0.01026773452758789; 
 chronicle-queue: 0.008097482845187187; 
 treemodel: 0.006453626323491335; 
 data-visualization: 0.00037275379872880876; 
 chunked: 6.627820766880177e-06; 
 doc: 1.7515156969238888e-07; 
 infovis: 1.585058697628483e-07; 
 phpspreadsheet: 1.0253502580326312e-07; 
 altair: 9.962452196532467e-08; 
 parallel-coordinates: 7.388344869241337e-08; 
 conditional-operator: 6.423061904570204e-08; 
 linegraph: 3.0351348101476106e-08; 
 control-flow: 2.683220223786975e-08; 
 topic_925
npm: 0.8187310099601746; 
 node.js: 0.0849495381116867; 
 package.json: 0.04411868378520012; 
 forever: 0.016964562237262726; 
 semantic-versioning: 0.010565127246081829; 
 npm-start: 0.00640333304181695; 
 request-promise: 0.006377008277922869; 
 javascript-automation: 0.005869374144822359; 
 npm-install: 0.0025516890455037355; 
 node-modules: 0.0017929732566699386; 
 thrift-protocol: 0.0008859224035404623; 
 npm-publish: 0.0006785471341572702; 
 npm-scripts: 4.8642537876730785e-05; 
 npm-request: 2.0313269487814978e-05; 
 bower: 1.680295099504292e-05; 
 nvm: 6.223816399142379e-06; 
 node-sass: 3.6926899156242143e-06; 
 node-gyp: 3.3127787446574075e-06; 
 gulp: 2.7636115191853605e-06; 
 lerna: 2.420117198198568e-06; 
 topic_926
ienumerable: 0.6910749673843384; 
 anonymous-types: 0.21148984134197235; 
 redirectstandardoutput: 0.037933699786663055; 
 .net-core-2.2: 0.03510712832212448; 
 acrobat-sdk: 0.02344951406121254; 
 ef-fluent-api: 0.0007111961604095995; 
 ilist: 6.471275264630094e-05; 
 generic-list: 6.215174653334543e-05; 
 acrobat: 3.6181252653477713e-05; 
 iqueryable: 2.476374174875673e-05; 
 tolist: 2.3483034965465777e-05; 
 linq: 6.940756975382101e-06; 
 yield-return: 6.626025424338877e-06; 
 icollection: 5.117436103319051e-06; 
 bindinglist: 9.700347618490923e-07; 
 linq-to-xml: 8.787775982455059e-07; 
 anonymous: 8.369806323571538e-07; 
 ienumerator: 2.503773828266276e-07; 
 yield: 2.080823122696529e-07; 
 r.net: 1.9021132402485819e-07; 
 topic_927
sonarqube: 0.3956572711467743; 
 mapping: 0.29468289017677307; 
 sonarqube-scan: 0.042351119220256805; 
 sonar-runner: 0.03566915914416313; 
 consul: 0.03323249891400337; 
 blazor: 0.023930657655000687; 
 lazy-initialization: 0.023819616064429283; 
 oracle-apex-5: 0.022066691890358925; 
 sonarlint: 0.01875571720302105; 
 peoplesoft: 0.017290065065026283; 
 x-frame-options: 0.01477829646319151; 
 mediator: 0.010430589318275452; 
 spring-cloud-contract: 0.010004522278904915; 
 systemctl: 0.009520876221358776; 
 spring-camel: 0.009449241682887077; 
 securestring: 0.007661240641027689; 
 build-script: 0.007242714986205101; 
 blazor-server-side: 0.005984961055219173; 
 camel-ftp: 0.0056737689301371574; 
 sonarqube-5.0: 0.005526162683963776; 
 topic_928
batch-processing: 0.4814301133155823; 
 cpan: 0.17510752379894257; 
 mgo: 0.09469293057918549; 
 doctrine-odm: 0.07724621891975403; 
 render-to-texture: 0.044732097536325455; 
 dbgrid: 0.03494764119386673; 
 tizen-native-app: 0.027573920786380768; 
 multisampling: 0.021322039887309074; 
 fosoauthserverbundle: 0.020537128672003746; 
 textpad: 0.020380232483148575; 
 tizen: 0.0014381185173988342; 
 tizen-wearable-sdk: 0.00020558612595777959; 
 fbo: 0.0001621144183445722; 
 antialiasing: 0.00011374485620763153; 
 odm: 7.12393011781387e-05; 
 batch-file: 1.3230028343969025e-05; 
 activestate: 1.019053888740018e-05; 
 bioperl: 7.1617037065152545e-06; 
 perl: 2.356600816710852e-06; 
 batch-rename: 1.7761126400728244e-06; 
 topic_929
singleton: 0.44366455078125; 
 powerquery: 0.10148585587739944; 
 computer-vision: 0.09777190536260605; 
 camera-calibration: 0.0630381628870964; 
 hough-transform: 0.04077618941664696; 
 matlab-cvst: 0.032373808324337006; 
 m: 0.03129344806075096; 
 fractals: 0.03005646914243698; 
 stereo-3d: 0.028127094730734825; 
 roi: 0.022662721574306488; 
 distortion: 0.018907250836491585; 
 template-matching: 0.016940472647547722; 
 mixing: 0.014684859663248062; 
 casablanca: 0.011723450385034084; 
 procedural: 0.011001498438417912; 
 stereoscopy: 0.009749900549650192; 
 bresenham: 0.009286093525588512; 
 eye-tracking: 0.00718104699626565; 
 opencv: 0.004210796672850847; 
 image-processing: 0.002561834640800953; 
 topic_930
operator-keyword: 0.37186551094055176; 
 boost-thread: 0.1463966816663742; 
 memory-mapped-files: 0.1268288940191269; 
 boost-spirit-qi: 0.10183850675821304; 
 squeak: 0.0628131702542305; 
 boost-interprocess: 0.05369769036769867; 
 smalltalk: 0.04051242023706436; 
 boost: 0.029571346938610077; 
 boost-iostreams: 0.024487551301717758; 
 boost-spirit: 0.021376006305217743; 
 rfc822: 0.01838815025985241; 
 boost-asio: 0.000841677887365222; 
 overloading: 0.0007543127867393196; 
 visualworks: 0.00027547008357942104; 
 pharo: 0.00024075497640296817; 
 subscript: 6.419480632757768e-05; 
 interprocess: 1.399382745148614e-05; 
 variant: 9.948636034096126e-06; 
 memory-mapping: 9.773950296221301e-06; 
 stdmap: 6.320015927485656e-06; 
 topic_931
oauth: 0.7839142084121704; 
 oracle-apex: 0.1595410406589508; 
 hololens: 0.031051654368638992; 
 conduit: 0.010408854112029076; 
 alasql: 0.00911783892661333; 
 mrtk: 0.004791720304638147; 
 oracle-apex-5.1: 0.0009724588016979396; 
 oauth-2.0: 0.00011045478458981961; 
 oracle-apex-5: 6.086806388339028e-05; 
 access-token: 1.05727267509792e-05; 
 authentication: 1.0464970728207845e-05; 
 http-status-code-401: 2.129093672920135e-06; 
 oracle-xe: 1.3564881555794273e-06; 
 spring-security-oauth2: 1.2732407412840985e-06; 
 jwt: 8.128585591293813e-07; 
 anychart: 6.010621973473462e-07; 
 openid: 5.918163878959604e-07; 
 haskell-pipes: 5.482685310198576e-07; 
 openid-connect: 4.7518577162009024e-07; 
 oauth2client: 4.5487470856642176e-07; 
 topic_932
winjs: 0.5859948992729187; 
 docking: 0.08750838041305542; 
 commandlink: 0.07296505570411682; 
 heading: 0.07126017659902573; 
 prototyping: 0.04946710169315338; 
 borderless: 0.04220195859670639; 
 signaturepad: 0.03839738667011261; 
 tracelistener: 0.03631163388490677; 
 microsoft-metro: 0.010859434492886066; 
 windows-8: 0.004953712224960327; 
 appx: 3.3521133445901796e-05; 
 mockups: 2.067300556518603e-05; 
 bing-maps: 1.0538749847910367e-05; 
 system.diagnostics: 7.555509455414722e-06; 
 appbar: 4.14951546190423e-06; 
 windows-store: 2.444011215629871e-06; 
 storagefile: 4.823062340619799e-07; 
 flyout: 3.2815674444464094e-07; 
 live-tile: 1.8390528566669673e-07; 
 windows-applications: 7.952203162631122e-08; 
 topic_933
scrollbar: 0.2352723926305771; 
 panel: 0.16598393023014069; 
 simulation: 0.15602165460586548; 
 frequency: 0.10094892233610153; 
 analysis: 0.07892639189958572; 
 data-cleaning: 0.0636664405465126; 
 montecarlo: 0.03905041888356209; 
 markov-chains: 0.02136031538248062; 
 strsplit: 0.02110191620886326; 
 tabpanel: 0.020367907360196114; 
 fixed-width: 0.01828206703066826; 
 panel-data: 0.01782926730811596; 
 gpx: 0.01403853576630354; 
 plm: 0.012723688967525959; 
 dynamic-languages: 0.007843085564672947; 
 som: 0.0077026053331792355; 
 officer: 0.007061601150780916; 
 autoregressive-models: 0.0063246567733585835; 
 self-organizing-maps: 0.005459433421492577; 
 mcmc: 2.23036822717404e-05; 
 topic_934
accordion: 0.4758843779563904; 
 flexslider: 0.1497175693511963; 
 x-editable: 0.09972847998142242; 
 jcarousel: 0.07748124748468399; 
 requiredfieldvalidator: 0.06479894369840622; 
 adobe-edge: 0.037936337292194366; 
 multifile-uploader: 0.03351297229528427; 
 yadcf: 0.03163357824087143; 
 popcornjs: 0.014745495282113552; 
 three-tier: 0.014208882115781307; 
 jcarousellite: 0.0003257767530158162; 
 bootstrap-accordion: 9.532222975394689e-06; 
 skrollr: 8.50029300636379e-06; 
 jquery-plugins: 4.65368248114828e-06; 
 wysihtml5: 2.458365088386927e-06; 
 inline-editing: 2.686597895262821e-07; 
 ajaxcontroltoolkit: 1.8350678487877303e-07; 
 nicescroll: 1.5682692833252077e-07; 
 collapse: 1.2550196970551042e-07; 
 jquery-ui-accordion: 5.493166810310868e-08; 
 topic_935
apache-flex: 0.6617459654808044; 
 flex4: 0.08832552284002304; 
 flash-builder: 0.07840391248464584; 
 actionscript-3: 0.038441579788923264; 
 mxml: 0.030840296298265457; 
 flash-cs6: 0.02300436981022358; 
 flex-spark: 0.014450978487730026; 
 itemrenderer: 0.013219274580478668; 
 advanceddatagrid: 0.008292892947793007; 
 e4x: 0.006969237234443426; 
 flex4.5: 0.006662560161203146; 
 flex3: 0.0065253316424787045; 
 mxmlc: 0.005665176082402468; 
 actionscript: 0.0039248657412827015; 
 flexbuilder: 0.0038134208880364895; 
 dataservice: 0.003247513435781002; 
 osmf: 0.002846009563654661; 
 flex4.6: 0.0022305180318653584; 
 adobe: 0.0006487310747615993; 
 flash: 0.0005850084125995636; 
 topic_936
